Lon,Lat,C_K_L_ESM,B_K_L_ESM,U_K_L_ESM
28,52,0.276030492,0.290325191,0.433644317
28,53,0.26825325,0.295135022,0.436611728
28,54,0.271938561,0.3011235,0.426937939
28,55,0.287080339,0.314537727,0.398381934
28,56,0.298441544,0.327547836,0.37401062
28,57,0.312010343,0.344113786,0.343875871
28,58,0.333455565,0.349797094,0.316747341
28,59,0.383949565,0.356382043,0.259668393
28,60,0.399127948,0.363166247,0.237705805
28,61,0.410335465,0.356945377,0.232719158
28,62,0.413867844,0.356351712,0.229780444
28,63,0.427162474,0.337590707,0.235246819
28,64,0.436002494,0.319700725,0.244296781
28,65,0.423605594,0.303625699,0.272768707
28,66,0.394710076,0.299469205,0.305820719
28,67,0.361180401,0.299789032,0.339030567
28,68,0.34934541,0.301074441,0.349580149
28,69,0.286428826,0.314958489,0.398612685
28,70,0.243175891,0.316737355,0.440086754
28,71,0.188662106,0.339083934,0.47225396
29,46,0.250744723,0.273095173,0.476160105
29,47,0.293288981,0.270572726,0.436138294
29,48,0.299087222,0.263783041,0.437129737
29,49,0.237484658,0.266512625,0.496002717
29,50,0.250412813,0.280479031,0.469108156
29,51,0.273344931,0.287306333,0.439348736
29,52,0.266331517,0.293117053,0.44055143
29,53,0.261041029,0.298487559,0.440471412
29,54,0.278991721,0.304178037,0.416830242
29,55,0.274926061,0.316614248,0.408459691
29,56,0.312583311,0.322305941,0.365110749
29,57,0.321599879,0.342057166,0.336342956
29,58,0.350054992,0.351599047,0.298345961
29,59,0.380579485,0.35399105,0.265429465
29,60,0.395760799,0.366050396,0.238188805
29,61,0.406698915,0.364895687,0.228405398
29,62,0.420750262,0.357071601,0.222178136
29,63,0.430920147,0.342021145,0.227058708
29,64,0.440763089,0.322828393,0.236408518
29,65,0.424589968,0.305311743,0.270098289
29,66,0.391589987,0.293423725,0.314986288
29,67,0.349963564,0.295349887,0.354686549
29,68,0.333598145,0.306707038,0.359694817
29,69,0.26245797,0.320125381,0.417416648
29,70,0.229576539,0.32133017,0.449093291
29,71,0.194345355,0.339910381,0.465744264
