Lon,Lat,C_K_L_ESM,B_K_L_ESM,U_K_L_ESM
28,48,0.446771173,0.269732736,0.283496091
28,49,0.406586531,0.276944609,0.31646886
28,50,0.378932909,0.286441405,0.334625686
28,51,0.406842749,0.280297449,0.312859802
28,52,0.39055411,0.282215051,0.327230839
28,53,0.395342861,0.279561605,0.325095534
28,54,0.407324721,0.277530762,0.315144517
28,55,0.411971321,0.285820839,0.30220784
28,56,0.420090547,0.296544977,0.283364476
28,57,0.403679375,0.321819641,0.274500984
28,58,0.409524903,0.331851102,0.258623994
28,59,0.428255004,0.345095883,0.226649113
28,60,0.425998671,0.359311553,0.214689776
28,61,0.441378212,0.348072455,0.210549333
28,62,0.454902346,0.339617436,0.205480218
28,63,0.487571395,0.314778303,0.197650303
28,64,0.509557999,0.294119657,0.196322344
28,65,0.504557638,0.28204431,0.213398052
28,66,0.485284132,0.281158364,0.233557504
28,67,0.472219872,0.282430537,0.245349592
28,68,0.474180959,0.283336587,0.242482454
28,69,0.435954847,0.305859739,0.258185415
28,70,0.403783881,0.317521033,0.278695086
28,71,0.313349203,0.367733932,0.318916865
29,46,0.393576283,0.300773634,0.305650083
29,47,0.435736031,0.285524103,0.278739866
29,48,0.454419342,0.269797468,0.275783189
29,49,0.392079476,0.286888402,0.321032123
29,50,0.377790189,0.294723271,0.32748654
29,51,0.387643331,0.288553432,0.323803237
29,52,0.390820334,0.284552532,0.324627134
29,53,0.387149791,0.284443114,0.328407094
29,54,0.399123499,0.280892132,0.31998437
29,55,0.406137554,0.290512025,0.30335042
29,56,0.437882685,0.289407056,0.272710259
29,57,0.417554188,0.316832231,0.265613581
29,58,0.422606958,0.331313,0.246080042
29,59,0.434895518,0.336490688,0.228613794
29,60,0.43063238,0.35335669,0.21601093
29,61,0.443025799,0.346729934,0.210244266
29,62,0.465950398,0.329893503,0.2041561
29,63,0.499587622,0.308221487,0.192190892
29,64,0.521738243,0.287963719,0.190298037
29,65,0.510914069,0.275933635,0.213152297
29,66,0.491032133,0.26821889,0.240748977
29,67,0.47152209,0.273653422,0.254824488
29,68,0.465390981,0.28728015,0.247328869
29,69,0.412334712,0.315834958,0.271830329
29,70,0.396085063,0.322590638,0.281324299
29,71,0.329232735,0.361730457,0.309036808
